order_id,order_date,region,category,product,quantity,price,discount,sales,profit
26597,2023-04-25,West,Furniture,Sofa,1,20000,0,20000.0,3866.72
26598,2023-08-22,East,Clothing,Shirt,3,1000,5,2850.0,570.1
26599,2024-10-09,West,Clothing,Jeans,3,2000,0,6000.0,916.82
26600,2023-04-16,East,Electronics,Laptop,4,50000,15,170000.0,57055.32
26601,2024-02-27,West,Electronics,Phone,1,20000,10,18000.0,6114.29
26602,2023-09-22,South,Furniture,Sofa,4,20000,5,76000.0,20650.74
26603,2023-12-22,North,Electronics,Tablet,4,15000,0,60000.0,15850.1
26604,2023-01-23,North,Furniture,Chair,1,3000,0,3000.0,1122.78
26605,2024-10-14,South,Electronics,Tablet,5,15000,10,67500.0,6759.84
26606,2023-02-10,North,Clothing,Jacket,4,3000,20,9600.0,1264.57
26607,2024-07-09,North,Clothing,Jeans,5,2000,0,10000.0,2655.03
26608,2023-12-25,North,Electronics,Tablet,5,15000,10,67500.0,11623.29
26609,2024-10-27,East,Furniture,Table,4,7000,0,28000.0,3338.29
26610,2023-05-28,South,Furniture,Sofa,4,20000,0,80000.0,11433.3
26611,2023-12-02,West,Furniture,Table,3,7000,10,18900.0,5734.36
26612,2024-05-27,West,Clothing,Shirt,2,1000,0,2000.0,380.75
26613,2023-11-14,West,Clothing,Jeans,5,2000,20,8000.0,1278.25
26614,2024-03-24,West,Electronics,Tablet,3,15000,15,38250.0,12789.17
26615,2024-03-05,East,Electronics,Phone,4,20000,20,64000.0,23309.32
26616,2024-08-06,West,Furniture,Table,2,7000,20,11200.0,1535.78
26617,2023-12-07,East,Furniture,Table,2,7000,0,14000.0,4155.75
26618,2023-11-07,South,Furniture,Chair,3,3000,15,7650.0,2967.8
26619,2023-11-20,East,Furniture,Table,5,7000,10,31500.0,10441.91
26620,2023-10-21,South,Clothing,Shirt,3,1000,15,2550.0,325.67
26621,2023-05-19,West,Furniture,Table,4,7000,5,26600.0,6352.13
26622,2024-06-18,East,Electronics,Tablet,5,15000,5,71250.0,24745.97
26623,2023-06-10,East,Electronics,Phone,3,20000,20,48000.0,8950.4
26624,2023-01-28,North,Furniture,Chair,7,3000,20,16800.0,6019.73
26625,2023-02-19,South,Furniture,Table,5,7000,20,28000.0,3465.21
26626,2024-08-20,East,Furniture,Table,5,7000,0,35000.0,7203.4
26627,2023-03-02,South,Furniture,Table,6,7000,20,33600.0,4044.14
26628,2024-09-22,North,Furniture,Sofa,3,20000,10,54000.0,18740.42
26629,2024-11-12,West,Electronics,Laptop,4,50000,15,170000.0,36485.88
26630,2023-01-08,East,Clothing,Shirt,5,1000,10,4500.0,787.85
26631,2023-12-16,East,Furniture,Table,1,7000,15,5950.0,1958.81
26632,2024-05-12,West,Electronics,Laptop,5,50000,0,250000.0,73276.62
26633,2023-07-19,South,Electronics,Laptop,2,50000,20,80000.0,15726.61
26634,2024-05-21,East,Electronics,Tablet,3,15000,15,38250.0,9806.02
26635,2023-04-16,North,Furniture,Chair,4,3000,20,9600.0,3320.09
26636,2023-07-27,West,Clothing,Jeans,1,2000,15,1700.0,410.23
26637,2024-08-31,West,Electronics,Tablet,4,15000,20,48000.0,17474.87
26638,2023-08-06,West,Clothing,Shirt,2,1000,0,2000.0,772.78
26639,2024-07-18,West,Electronics,Laptop,1,50000,10,45000.0,15488.33
26640,2023-04-22,West,Clothing,Jeans,4,2000,10,7200.0,1822.49
26641,2024-06-18,West,Electronics,Phone,4,20000,15,68000.0,25068.3
26642,2024-07-22,North,Clothing,Shirt,4,1000,5,3800.0,432.39
26643,2023-12-28,South,Furniture,Table,1,7000,10,6300.0,710.42
26644,2024-03-02,South,Electronics,Laptop,2,50000,10,90000.0,20492.66
26645,2023-11-12,South,Furniture,Table,2,7000,0,14000.0,1761.7
26646,2024-05-02,West,Clothing,Jacket,2,3000,5,5700.0,2190.54
26647,2024-06-05,South,Clothing,Jeans,4,2000,5,7600.0,2769.58
26648,2023-06-24,North,Clothing,Jeans,4,2000,10,7200.0,1803.42
26649,2023-06-17,North,Furniture,Chair,1,3000,10,2700.0,894.2
26650,2024-05-14,North,Furniture,Sofa,6,20000,20,96000.0,38169.87
26651,2023-09-29,South,Clothing,Jacket,5,3000,0,15000.0,4527.01
26652,2024-02-10,West,Clothing,Jeans,2,2000,0,4000.0,1028.76
26653,2023-02-27,West,Furniture,Sofa,1,20000,0,20000.0,5728.1
26654,2023-06-26,East,Furniture,Table,1,7000,10,6300.0,1406.42
26655,2024-06-14,South,Electronics,Tablet,2,15000,10,27000.0,8654.67
26656,2024-08-02,North,Electronics,Laptop,1,50000,10,45000.0,6245.31
26657,2024-01-17,North,Clothing,Jacket,4,3000,20,9600.0,3507.66
26658,2023-07-20,South,Clothing,Jacket,7,3000,20,16800.0,3227.86
26659,2024-02-25,West,Furniture,Chair,2,3000,20,4800.0,1808.64
26660,2024-09-21,East,Clothing,Shirt,4,1000,10,3600.0,1134.31
26661,2024-11-08,North,Clothing,Jacket,5,3000,10,13500.0,2113.64
26662,2024-07-07,West,Clothing,Jacket,6,3000,20,14400.0,5249.23
26663,2023-06-12,West,Furniture,Chair,4,3000,0,12000.0,2230.91
26664,2023-05-01,South,Furniture,Sofa,4,20000,20,64000.0,16494.34
26665,2023-07-05,East,Clothing,Jacket,1,3000,0,3000.0,569.94
26666,2024-01-25,East,Clothing,Shirt,6,1000,20,4800.0,517.9
26667,2024-11-05,North,Clothing,Jeans,6,2000,20,9600.0,1195.01
26668,2023-04-19,East,Furniture,Sofa,2,20000,5,38000.0,12197.32
26669,2024-09-10,North,Clothing,Shirt,5,1000,0,5000.0,901.55
26670,2024-04-27,North,Electronics,Tablet,3,15000,5,42750.0,13041.82
26671,2024-11-14,West,Furniture,Chair,3,3000,10,8100.0,2560.84
26672,2024-02-19,North,Furniture,Chair,2,3000,5,5700.0,1663.35
26673,2024-04-14,South,Electronics,Laptop,4,50000,15,170000.0,20775.88
26674,2024-04-13,South,Clothing,Jeans,5,2000,10,9000.0,1577.58
26675,2023-02-16,North,Furniture,Sofa,4,20000,0,80000.0,21608.37
26676,2024-07-23,North,Electronics,Phone,4,20000,10,72000.0,24160.95
26677,2024-05-16,East,Clothing,Jacket,2,3000,5,5700.0,1625.1
26678,2023-09-16,South,Electronics,Phone,5,20000,10,90000.0,27856.74
26679,2023-12-08,East,Furniture,Table,2,7000,20,11200.0,3528.82
26680,2024-11-13,East,Electronics,Phone,4,20000,15,68000.0,23911.0
26681,2023-11-08,East,Clothing,Jacket,2,3000,5,5700.0,812.52
26682,2024-05-04,South,Electronics,Tablet,5,15000,5,71250.0,10904.54
26683,2023-07-19,East,Furniture,Chair,1,3000,0,3000.0,1140.87
26684,2024-12-19,North,Electronics,Laptop,1,50000,15,42500.0,4932.68
26685,2024-02-07,North,Furniture,Sofa,5,20000,0,100000.0,31147.87
26686,2024-08-25,South,Electronics,Tablet,5,15000,5,71250.0,26068.08
26687,2024-10-20,North,Furniture,Sofa,1,20000,10,18000.0,2673.92
26688,2024-04-12,West,Clothing,Jacket,1,3000,5,2850.0,1045.61
26689,2023-04-29,East,Furniture,Sofa,3,20000,0,60000.0,8729.16
26690,2024-07-23,North,Furniture,Sofa,2,20000,15,34000.0,8428.21
26691,2024-04-16,West,Clothing,Shirt,4,1000,5,3800.0,1424.73
26692,2023-11-10,East,Electronics,Tablet,2,15000,0,30000.0,6738.02
26693,2023-04-26,North,Furniture,Chair,3,3000,15,7650.0,793.45
26694,2023-04-18,East,Furniture,Table,1,7000,5,6650.0,1446.78
26695,2024-06-14,East,Clothing,Shirt,7,1000,20,5600.0,799.39
26696,2023-12-05,North,Electronics,Phone,3,20000,20,48000.0,18454.73
26697,2023-10-29,West,Electronics,Laptop,2,50000,5,95000.0,12861.35
26698,2023-04-04,West,Clothing,Shirt,6,1000,20,4800.0,635.33
26699,2024-09-20,South,Clothing,Jeans,1,2000,0,2000.0,457.18
26700,2023-08-21,South,Clothing,Jeans,2,2000,20,3200.0,451.21
26701,2024-05-29,South,Furniture,Sofa,1,20000,5,19000.0,2710.02
26702,2023-04-11,East,Electronics,Tablet,4,15000,15,51000.0,19065.26
26703,2023-03-28,West,Furniture,Chair,1,3000,0,3000.0,414.98
26704,2024-07-25,East,Electronics,Laptop,4,50000,15,170000.0,64755.25
26705,2024-06-24,West,Furniture,Sofa,3,20000,20,48000.0,12968.36
26706,2024-01-26,North,Electronics,Laptop,4,50000,15,170000.0,43114.39
26707,2023-12-05,North,Electronics,Laptop,5,50000,5,237500.0,45307.75
26708,2024-12-13,West,Furniture,Table,3,7000,15,17850.0,5629.56
26709,2023-09-21,North,Clothing,Jacket,4,3000,15,10200.0,2975.12
26710,2023-07-17,North,Clothing,Shirt,2,1000,0,2000.0,588.72
26711,2023-09-04,North,Electronics,Laptop,5,50000,10,225000.0,51103.72
26712,2023-11-08,South,Electronics,Phone,1,20000,15,17000.0,4159.69
26713,2023-01-21,West,Clothing,Jacket,5,3000,0,15000.0,4620.39
26714,2023-01-22,East,Furniture,Sofa,3,20000,15,51000.0,10793.19
26715,2023-03-20,North,Clothing,Jeans,5,2000,5,9500.0,3540.46
26716,2023-05-11,North,Clothing,Jeans,4,2000,5,7600.0,2985.9
26717,2023-09-29,South,Clothing,Jacket,2,3000,0,6000.0,1573.32
26718,2023-03-01,North,Clothing,Jacket,5,3000,20,12000.0,4036.2
26719,2024-03-07,West,Clothing,Jacket,5,3000,15,12750.0,3545.4
26720,2024-02-27,West,Clothing,Jacket,2,3000,10,5400.0,1645.0
26721,2024-03-04,West,Electronics,Tablet,2,15000,10,27000.0,4453.43
26722,2023-08-10,West,Clothing,Shirt,5,1000,20,4000.0,612.38
26723,2023-12-08,East,Clothing,Shirt,7,1000,20,5600.0,2229.42
26724,2024-07-16,North,Furniture,Sofa,5,20000,5,95000.0,37556.46
26725,2024-05-16,North,Clothing,Shirt,4,1000,20,3200.0,948.64
26726,2024-07-12,West,Clothing,Shirt,5,1000,5,4750.0,1811.87
26727,2024-03-15,North,Furniture,Sofa,4,20000,5,76000.0,9332.02
26728,2024-01-26,East,Electronics,Laptop,4,50000,0,200000.0,21076.66
26729,2023-08-07,North,Furniture,Chair,3,3000,5,8550.0,2584.52
26730,2023-10-19,East,Clothing,Jeans,2,2000,0,4000.0,518.64
26731,2023-04-27,South,Furniture,Table,5,7000,10,31500.0,3249.36
26732,2024-08-19,South,Electronics,Phone,3,20000,10,54000.0,16453.15
26733,2024-09-01,North,Clothing,Shirt,5,1000,5,4750.0,1532.49
26734,2024-12-03,South,Clothing,Jeans,2,2000,15,3400.0,1060.6
26735,2023-09-28,West,Clothing,Shirt,5,1000,0,5000.0,782.33
26736,2024-12-29,South,Clothing,Jeans,4,2000,5,7600.0,2889.63
26737,2023-05-31,West,Clothing,Jeans,2,2000,15,3400.0,952.32
26738,2023-08-31,West,Furniture,Sofa,2,20000,0,40000.0,8425.91
26739,2023-10-07,East,Clothing,Shirt,3,1000,15,2550.0,557.82
26740,2023-09-05,West,Furniture,Table,5,7000,5,33250.0,7970.65
26741,2023-02-25,West,Electronics,Tablet,6,15000,20,72000.0,9196.58
26742,2023-10-02,South,Furniture,Chair,5,3000,15,12750.0,1936.23
26743,2024-04-27,East,Clothing,Jeans,3,2000,5,5700.0,905.67
26744,2023-05-02,North,Clothing,Shirt,4,1000,5,3800.0,851.3
26745,2024-11-06,West,Furniture,Table,1,7000,15,5950.0,1943.53
26746,2024-06-18,North,Clothing,Jacket,3,3000,15,7650.0,2570.35
26747,2023-12-12,North,Furniture,Chair,1,3000,15,2550.0,916.83
26748,2023-07-30,South,Electronics,Laptop,6,50000,20,240000.0,71800.94
26749,2024-08-04,East,Electronics,Phone,3,20000,20,48000.0,8795.52
26750,2023-02-11,South,Clothing,Shirt,5,1000,15,4250.0,443.43
26751,2024-09-20,West,Furniture,Sofa,4,20000,0,80000.0,21137.11
26752,2023-03-22,West,Electronics,Laptop,5,50000,5,237500.0,37879.33
26753,2024-07-02,East,Electronics,Phone,4,20000,10,72000.0,27655.36
26754,2023-09-27,East,Clothing,Jacket,3,3000,20,7200.0,1548.49
26755,2023-11-12,East,Furniture,Sofa,1,20000,15,17000.0,3204.44
26756,2024-09-29,East,Clothing,Shirt,1,1000,15,850.0,252.74
26757,2023-03-30,South,Electronics,Phone,1,20000,10,18000.0,6348.06
26758,2024-09-19,North,Furniture,Sofa,4,20000,10,72000.0,8978.52
26759,2024-09-04,West,Clothing,Shirt,5,1000,15,4250.0,633.38
26760,2023-01-23,West,Electronics,Tablet,4,15000,15,51000.0,19580.26
26761,2024-01-03,South,Electronics,Laptop,2,50000,10,90000.0,28015.81
26762,2024-03-22,South,Furniture,Sofa,1,20000,5,19000.0,7054.57
26763,2024-01-29,South,Electronics,Phone,3,20000,20,48000.0,6066.4
26764,2023-11-17,East,Furniture,Chair,1,3000,5,2850.0,466.5
26765,2024-12-16,West,Clothing,Jacket,4,3000,15,10200.0,3687.34
26766,2023-06-17,West,Electronics,Phone,3,20000,10,54000.0,9154.28
26767,2023-11-25,West,Clothing,Jeans,4,2000,15,6800.0,2093.5
26768,2024-08-08,East,Clothing,Shirt,4,1000,5,3800.0,393.15
26769,2023-12-11,South,Electronics,Laptop,3,50000,5,142500.0,29316.94
26770,2024-09-22,North,Clothing,Jeans,4,2000,5,7600.0,2050.65
26771,2023-09-27,South,Furniture,Table,5,7000,5,33250.0,6724.57
26772,2023-03-03,West,Furniture,Chair,5,3000,5,14250.0,4878.87
26773,2024-11-12,East,Electronics,Laptop,2,50000,5,95000.0,12186.99
26774,2023-10-24,East,Clothing,Jeans,4,2000,20,6400.0,963.83
26775,2023-06-26,East,Clothing,Jacket,1,3000,15,2550.0,925.88
26776,2024-05-11,North,Electronics,Laptop,1,50000,5,47500.0,4830.58
26777,2024-09-04,North,Furniture,Table,1,7000,10,6300.0,833.68
26778,2023-02-25,West,Electronics,Laptop,5,50000,10,225000.0,41624.17
26779,2024-06-11,West,Electronics,Phone,2,20000,15,34000.0,7746.51
26780,2024-10-20,East,Furniture,Table,1,7000,0,7000.0,1502.38
26781,2024-02-07,West,Furniture,Sofa,5,20000,20,80000.0,20724.28
26782,2024-09-27,East,Clothing,Jeans,4,2000,10,7200.0,2337.88
26783,2024-05-11,East,Electronics,Phone,2,20000,0,40000.0,10534.16
26784,2024-12-13,West,Electronics,Tablet,4,15000,5,57000.0,10324.34
26785,2024-11-12,North,Furniture,Table,5,7000,5,33250.0,12579.66
26786,2023-06-28,North,Electronics,Phone,4,20000,10,72000.0,11572.29
26787,2024-02-01,South,Electronics,Laptop,1,50000,15,42500.0,12086.12
26788,2023-09-04,South,Furniture,Table,5,7000,0,35000.0,9220.57
26789,2023-08-12,South,Electronics,Phone,1,20000,0,20000.0,2659.94
26790,2023-04-23,East,Clothing,Shirt,4,1000,10,3600.0,716.86
26791,2024-02-26,South,Furniture,Chair,6,3000,20,14400.0,3055.42
26792,2024-06-09,West,Electronics,Laptop,2,50000,0,100000.0,37563.27
26793,2023-06-14,West,Clothing,Jeans,4,2000,20,6400.0,2365.29
26794,2023-08-12,South,Electronics,Tablet,5,15000,15,63750.0,24374.01
26795,2024-10-24,South,Clothing,Jeans,1,2000,0,2000.0,563.63
26796,2023-06-24,East,Electronics,Tablet,6,15000,20,72000.0,10004.26
26797,2024-12-10,South,Furniture,Table,5,7000,15,29750.0,6930.81
26798,2024-04-21,West,Electronics,Phone,3,20000,0,60000.0,18612.55
26799,2024-10-08,West,Furniture,Sofa,1,20000,15,17000.0,4435.31
26800,2023-04-03,West,Electronics,Laptop,3,50000,5,142500.0,15881.81
26801,2024-02-21,North,Electronics,Phone,3,20000,5,57000.0,14043.0
26802,2024-12-16,East,Furniture,Sofa,4,20000,10,72000.0,28724.85
26803,2023-06-07,North,Furniture,Sofa,4,20000,5,76000.0,18485.1
26804,2023-07-19,East,Electronics,Tablet,3,15000,0,45000.0,7937.29
26805,2023-07-27,South,Clothing,Shirt,1,1000,0,1000.0,113.47
26806,2023-02-27,West,Clothing,Shirt,1,1000,0,1000.0,342.18
26807,2023-02-23,East,Electronics,Tablet,2,15000,0,30000.0,7831.51
26808,2023-02-23,West,Furniture,Sofa,5,20000,5,95000.0,35002.76
26809,2023-03-20,West,Electronics,Phone,3,20000,20,48000.0,18136.93
26810,2023-07-27,South,Furniture,Chair,5,3000,10,13500.0,2032.66
26811,2024-06-06,West,Furniture,Chair,5,3000,5,14250.0,3313.05
26812,2024-01-28,East,Furniture,Chair,3,3000,0,9000.0,1874.79
26813,2023-04-12,North,Furniture,Chair,3,3000,20,7200.0,2754.77
26814,2023-02-21,West,Furniture,Chair,7,3000,20,16800.0,4111.21
26815,2023-10-09,West,Furniture,Table,4,7000,15,23800.0,6316.79
26816,2023-04-17,North,Electronics,Phone,4,20000,5,76000.0,17340.26
26817,2024-10-10,South,Furniture,Chair,1,3000,15,2550.0,860.71
26818,2024-12-17,North,Electronics,Phone,3,20000,10,54000.0,14387.9
26819,2023-12-31,East,Electronics,Laptop,7,50000,20,280000.0,29312.48
26820,2024-04-04,North,Clothing,Shirt,1,1000,15,850.0,298.39
26821,2024-01-19,North,Furniture,Chair,4,3000,20,9600.0,2436.75
26822,2024-05-16,East,Electronics,Phone,3,20000,10,54000.0,7929.87
26823,2023-06-26,South,Electronics,Tablet,2,15000,15,25500.0,4289.66
26824,2024-04-29,North,Furniture,Sofa,4,20000,15,68000.0,23755.92
26825,2024-04-08,North,Clothing,Shirt,5,1000,5,4750.0,936.28
26826,2024-08-29,South,Clothing,Jeans,1,2000,15,1700.0,559.72
26827,2023-08-21,East,Electronics,Tablet,3,15000,0,45000.0,15185.96
26828,2023-11-20,North,Electronics,Laptop,1,50000,0,50000.0,16857.88
26829,2024-04-12,North,Clothing,Jacket,1,3000,15,2550.0,341.92
26830,2023-12-29,East,Clothing,Jacket,1,3000,5,2850.0,805.83
26831,2024-10-22,West,Furniture,Chair,5,3000,20,12000.0,1970.08
26832,2024-01-31,East,Electronics,Phone,1,20000,5,19000.0,3184.5
26833,2024-03-01,North,Electronics,Phone,7,20000,20,112000.0,13685.21
26834,2024-11-28,South,Electronics,Laptop,2,50000,15,85000.0,33497.52
26835,2024-07-10,West,Furniture,Chair,3,3000,0,9000.0,1724.34
26836,2023-07-09,East,Furniture,Table,3,7000,5,19950.0,6385.82
26837,2024-05-05,East,Furniture,Sofa,4,20000,15,68000.0,22888.1
26838,2023-02-16,East,Electronics,Tablet,3,15000,20,36000.0,7074.1
26839,2024-03-18,North,Electronics,Tablet,3,15000,15,38250.0,6941.82
26840,2024-02-20,West,Clothing,Jacket,3,3000,15,7650.0,1748.6
26841,2023-08-16,South,Electronics,Tablet,1,15000,15,12750.0,1402.79
26842,2024-12-25,South,Clothing,Jeans,5,2000,15,8500.0,2170.92
26843,2023-11-19,South,Clothing,Shirt,3,1000,15,2550.0,255.82
26844,2024-09-22,East,Clothing,Shirt,3,1000,0,3000.0,538.27
26845,2023-08-04,East,Furniture,Chair,3,3000,15,7650.0,2017.62
26846,2023-07-22,West,Electronics,Phone,3,20000,15,51000.0,15355.82
26847,2023-04-03,East,Clothing,Jeans,2,2000,5,3800.0,1049.99
26848,2024-07-23,East,Furniture,Chair,4,3000,10,10800.0,1203.26
26849,2024-12-23,East,Clothing,Shirt,3,1000,20,2400.0,266.14
26850,2024-11-03,West,Clothing,Jacket,4,3000,20,9600.0,2443.66
26851,2023-01-03,South,Furniture,Table,2,7000,5,13300.0,4835.64
26852,2024-07-09,South,Clothing,Shirt,1,1000,15,850.0,169.12
26853,2023-09-23,South,Furniture,Table,1,7000,5,6650.0,1517.52
26854,2024-10-12,South,Clothing,Jacket,6,3000,20,14400.0,4146.06
26855,2024-11-19,North,Furniture,Table,1,7000,10,6300.0,1258.02
26856,2024-03-05,North,Clothing,Jacket,3,3000,5,8550.0,1656.28
26857,2024-11-08,West,Furniture,Table,2,7000,10,12600.0,2082.55
26858,2024-03-11,East,Furniture,Chair,4,3000,15,10200.0,3364.34
26859,2023-08-30,West,Clothing,Jacket,1,3000,0,3000.0,1035.41
26860,2024-10-16,South,Electronics,Phone,5,20000,5,95000.0,26813.01
26861,2024-07-05,West,Electronics,Laptop,1,50000,5,47500.0,7582.02
26862,2023-09-24,North,Clothing,Shirt,3,1000,5,2850.0,763.11
26863,2023-09-04,West,Furniture,Table,3,7000,5,19950.0,7107.28
26864,2024-01-09,South,Clothing,Shirt,5,1000,10,4500.0,1701.98
26865,2024-11-02,North,Furniture,Chair,5,3000,5,14250.0,2273.48
26866,2024-10-23,West,Clothing,Jeans,2,2000,0,4000.0,930.63
26867,2023-08-23,East,Furniture,Sofa,5,20000,5,95000.0,20114.68
26868,2023-08-28,South,Furniture,Sofa,5,20000,5,95000.0,15726.91
26869,2023-12-08,South,Electronics,Tablet,4,15000,20,48000.0,11507.14
26870,2023-01-12,West,Clothing,Shirt,3,1000,5,2850.0,939.24
26871,2023-05-22,East,Electronics,Laptop,4,50000,0,200000.0,39699.77
26872,2024-07-26,West,Furniture,Table,5,7000,10,31500.0,8944.58
26873,2023-10-14,North,Clothing,Shirt,3,1000,15,2550.0,609.15
26874,2023-01-03,North,Clothing,Shirt,5,1000,15,4250.0,997.35
26875,2024-11-20,East,Clothing,Jacket,2,3000,20,4800.0,1096.15
26876,2023-12-30,East,Clothing,Jeans,5,2000,5,9500.0,3144.72
26877,2024-09-05,West,Electronics,Tablet,3,15000,10,40500.0,6805.35
26878,2023-08-14,North,Furniture,Table,1,7000,5,6650.0,1135.62
26879,2023-04-29,South,Electronics,Phone,5,20000,15,85000.0,24832.82
26880,2024-05-24,North,Clothing,Shirt,3,1000,15,2550.0,719.93
26881,2024-04-09,North,Clothing,Shirt,4,1000,5,3800.0,688.75
26882,2024-08-20,South,Clothing,Jacket,4,3000,0,12000.0,2146.77
26883,2024-09-22,West,Clothing,Jacket,5,3000,0,15000.0,3252.01
26884,2024-09-13,East,Clothing,Jeans,5,2000,10,9000.0,1592.02
26885,2023-01-27,North,Furniture,Table,5,7000,0,35000.0,6886.93
26886,2024-03-26,West,Furniture,Sofa,6,20000,20,96000.0,22122.33
26887,2024-04-15,North,Furniture,Chair,2,3000,10,5400.0,2059.71
26888,2023-12-10,North,Furniture,Sofa,3,20000,10,54000.0,10519.46
26889,2024-07-09,West,Furniture,Chair,3,3000,15,7650.0,1996.91
26890,2024-11-29,North,Electronics,Laptop,4,50000,5,190000.0,35871.55
26891,2023-12-02,West,Electronics,Phone,6,20000,20,96000.0,10188.96
26892,2024-11-30,East,Electronics,Tablet,1,15000,10,13500.0,3723.11
26893,2024-01-27,South,Clothing,Shirt,3,1000,5,2850.0,611.88
26894,2024-03-18,East,Electronics,Laptop,3,50000,5,142500.0,25049.0
26895,2024-04-04,North,Clothing,Jacket,3,3000,20,7200.0,867.21
26896,2023-09-03,South,Electronics,Phone,5,20000,0,100000.0,14957.56
26897,2023-07-07,North,Furniture,Chair,5,3000,10,13500.0,1929.97
26898,2024-06-17,South,Electronics,Tablet,4,15000,20,48000.0,9146.79
26899,2024-08-12,East,Furniture,Sofa,3,20000,5,57000.0,9179.25
26900,2024-12-30,North,Clothing,Jacket,1,3000,10,2700.0,915.9
26901,2023-03-18,South,Furniture,Table,2,7000,15,11900.0,3857.73
26902,2024-03-22,East,Electronics,Laptop,5,50000,0,250000.0,34268.59
26903,2023-06-03,North,Clothing,Jeans,5,2000,0,10000.0,3284.33
26904,2024-07-26,North,Furniture,Sofa,2,20000,0,40000.0,7577.31
26905,2024-10-01,West,Electronics,Tablet,6,15000,20,72000.0,28435.59
26906,2023-12-31,North,Clothing,Shirt,5,1000,15,4250.0,1607.82
26907,2023-01-31,South,Electronics,Laptop,3,50000,15,127500.0,32560.45
26908,2023-05-02,South,Furniture,Table,2,7000,10,12600.0,2044.54
26909,2024-03-26,South,Clothing,Jacket,2,3000,15,5100.0,1990.96
26910,2024-07-15,East,Electronics,Tablet,4,15000,20,48000.0,17213.74
26911,2023-12-28,North,Furniture,Chair,2,3000,15,5100.0,524.58
26912,2024-09-12,South,Furniture,Table,1,7000,10,6300.0,809.73
26913,2023-08-16,West,Furniture,Table,6,7000,20,33600.0,11456.58
26914,2024-02-12,South,Electronics,Tablet,1,15000,15,12750.0,4845.71
26915,2024-07-04,South,Clothing,Jeans,2,2000,5,3800.0,483.6
26916,2023-04-10,East,Electronics,Phone,3,20000,15,51000.0,6641.73
26917,2024-09-03,East,Furniture,Sofa,4,20000,5,76000.0,27541.91
26918,2024-02-29,West,Furniture,Chair,4,3000,20,9600.0,1309.88
26919,2023-12-29,West,Electronics,Laptop,5,50000,15,212500.0,24011.23
26920,2023-03-14,East,Furniture,Sofa,2,20000,15,34000.0,3511.33
26921,2023-02-05,North,Clothing,Shirt,2,1000,5,1900.0,238.24
26922,2024-01-28,East,Electronics,Tablet,5,15000,20,60000.0,11570.01
26923,2024-12-10,South,Electronics,Phone,3,20000,15,51000.0,6543.99
26924,2023-09-13,North,Clothing,Jeans,5,2000,20,8000.0,1765.19
26925,2024-04-03,North,Furniture,Table,2,7000,15,11900.0,4293.61
26926,2024-09-23,West,Furniture,Table,4,7000,0,28000.0,7869.31
26927,2024-09-25,North,Furniture,Table,1,7000,10,6300.0,1697.11
26928,2024-09-24,South,Electronics,Laptop,3,50000,0,150000.0,47231.1
26929,2024-06-30,West,Electronics,Tablet,4,15000,0,60000.0,11877.89
26930,2023-11-19,North,Clothing,Shirt,5,1000,20,4000.0,1587.28
26931,2024-10-04,South,Clothing,Jeans,5,2000,0,10000.0,3365.49
26932,2023-05-11,North,Clothing,Shirt,1,1000,15,850.0,191.62
26933,2023-01-13,East,Clothing,Shirt,3,1000,15,2550.0,894.77
26934,2024-06-21,North,Electronics,Phone,2,20000,15,34000.0,3548.64
26935,2023-12-09,North,Clothing,Jacket,3,3000,15,7650.0,835.71
26936,2023-10-11,East,Electronics,Tablet,7,15000,20,84000.0,23932.24
26937,2023-03-05,West,Clothing,Jeans,2,2000,5,3800.0,830.05
26938,2024-07-29,East,Clothing,Jeans,5,2000,20,8000.0,1268.19
26939,2023-05-31,East,Furniture,Table,3,7000,5,19950.0,5013.09
26940,2024-04-05,West,Furniture,Table,1,7000,15,5950.0,640.99
26941,2023-03-13,East,Furniture,Sofa,3,20000,15,51000.0,15753.93
26942,2023-03-05,South,Furniture,Chair,4,3000,10,10800.0,1559.65
26943,2023-03-14,North,Electronics,Tablet,3,15000,0,45000.0,9804.74
26944,2024-04-13,South,Clothing,Jacket,1,3000,5,2850.0,721.41
26945,2023-05-14,North,Furniture,Table,4,7000,10,25200.0,5407.37
26946,2023-01-20,East,Furniture,Sofa,2,20000,20,32000.0,12512.62
26947,2024-02-13,North,Clothing,Jacket,3,3000,10,8100.0,1755.91
26948,2024-08-12,North,Furniture,Sofa,5,20000,10,90000.0,32423.25
26949,2024-03-06,North,Furniture,Sofa,4,20000,5,76000.0,12025.32
26950,2023-02-28,North,Furniture,Sofa,2,20000,15,34000.0,6526.22
26951,2023-04-04,North,Electronics,Tablet,2,15000,5,28500.0,4011.24
26952,2024-09-24,North,Electronics,Tablet,4,15000,20,48000.0,14900.22
26953,2023-02-09,South,Clothing,Jeans,4,2000,20,6400.0,1288.8
26954,2024-09-16,South,Furniture,Chair,1,3000,0,3000.0,1118.02
26955,2023-06-05,West,Electronics,Phone,5,20000,20,80000.0,9454.01
26956,2023-02-11,East,Furniture,Sofa,1,20000,15,17000.0,2293.46
26957,2023-11-04,West,Furniture,Chair,5,3000,15,12750.0,2263.75
26958,2023-07-28,South,Electronics,Phone,4,20000,10,72000.0,16777.93
26959,2024-02-20,West,Electronics,Laptop,1,50000,15,42500.0,9517.18
26960,2023-12-12,East,Clothing,Shirt,1,1000,10,900.0,277.99
